GlobalTime,time,station,site,moduleConfig,SWversion,lotNum,Barcode,UniqueID,ActuatorSN,sph_S1_OOVreg,sph_S2_OOVreg,sph_S1_gain,sph_S2_gain,sph_strokecenter_y_sensor_offset_lsb,sph_strokecenter_x_sensor_offset_lsb,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,aps_strokeMax_um
T20230603084903,49:33.8,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17500048VR31060+L2AA02316+0,0x00000073AE42E59E,LG5D17500048VR31060+L2AA02316+0,90,77,39.928,44.8,185.5890333,195.1302041,167.7430354,-0.254570207,0.001658661,166.5324189,-0.045517063,0.001601473,1.44E-13,0.350400824,8.57E-05,2.70E-08,-1.04E-13,0.366596997,8.97E-05,2.49E-08,361.5344828
T20230603084927,49:58.0,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1760005HVR31060+L2AA04527+0,0x000000B6A702A19A,LG5D1760005HVR31060+L2AA04527+0,90,77,42.294,44.8,188.8978412,186.0195356,136.9241526,-0.004821945,0.001715042,101.983479,0.044637127,0.001623579,-2.13E-14,0.335581806,7.85E-05,2.35E-08,2.04E-14,0.365281249,8.79E-05,2.34E-08,357.2104602
T20230603084928,49:58.7,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1760003WVR31060+L2AA01104+0,0x0000007F9642D59E,LG5D1760003WVR31060+L2AA01104+0,90,84,42.294,42.294,187.6496201,202.6052881,151.5202961,-0.057428287,0.001749003,106.9154393,-0.084274993,0.001701393,3.91E-14,0.334083446,7.79E-05,2.30E-08,5.17E-14,0.359844975,8.78E-05,2.36E-08,365.22211
T20230603084932,50:02.7,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D175001B4VR31060+L2AA07030+0,0x000000778E46B592,LG5D175001B4VR31060+L2AA07030+0,90,83,39.928,39.928,183.2757011,189.9506596,186.7402688,-0.00719235,0.001577068,74.96520854,-0.08309608,0.001621224,1.83E-13,0.354396757,8.67E-05,2.63E-08,1.09E-13,0.381512245,9.81E-05,2.82E-08,353.1293103
T20230603084932,50:03.4,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1760005GVR31060+L2AA04526+0,0x000000B69702E19A,LG5D1760005GVR31060+L2AA04526+0,89,79,42.294,44.8,184.5157979,191.7391576,124.3789896,-0.129313914,0.00168419,115.114889,-0.108410837,0.001684484,-1.20E-13,0.34031217,8.11E-05,2.53E-08,-5.27E-15,0.359754907,8.74E-05,2.36E-08,359.3955072
T20230603084935,50:05.9,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750004JVR31060+L2AA02326+0,0x00000073BE42E59E,LG5D1750004JVR31060+L2AA02326+0,85,79,44.8,42.294,192.9306931,190.593295,170.0583753,-0.221490566,0.001653413,184.3350191,0.004094941,0.001535145,1.28E-13,0.3328004,7.66E-05,2.26E-08,7.03E-14,0.374973434,9.65E-05,2.80E-08,363.4288239
T20230603084940,50:10.4,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17500030VR31060+L2AA06106+0,0x0000007A8E46A592,LG5D17500030VR31060+L2AA06106+0,90,84,42.294,42.294,189.1116189,205.0138628,243.2211734,0.018480209,0.001606792,153.1352651,0.073101009,0.001668126,3.87E-14,0.33066933,7.61E-05,2.27E-08,2.85E-14,0.355790508,8.62E-05,2.29E-08,360.1999314
T20230603084940,50:11.0,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1760005JVR31060+L2AA04528+0,0x000000B69702A192,LG5D1760005JVR31060+L2AA04528+0,82,82,44.8,42.294,181.9949218,197.2464138,167.2580043,-0.034125644,0.001601489,84.35272481,0.04648132,0.001654167,1.15E-13,0.344683005,8.27E-05,2.62E-08,-6.13E-14,0.36657273,9.14E-05,2.64E-08,359.2730233
T20230603084945,50:15.6,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1760003UVR31060+L2AA01102+0,0x0000007F9642D596,LG5D1760003UVR31060+L2AA01102+0,84,84,44.8,42.294,192.4034081,195.0483192,191.2988025,-0.103860291,0.001637815,162.2846734,0.012499463,0.001591252,-3.75E-14,0.337967919,7.66E-05,2.03E-08,3.77E-14,0.358003233,8.48E-05,2.24E-08,353.8924579
T20230603085008,50:39.1,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750002ZVR31060+L2AA06105+0,0x0000007A9E42E59E,LG5D1750002ZVR31060+L2AA06105+0,88,81,42.294,42.294,182.2660792,194.1311999,127.5434462,-0.191467191,0.001726494,149.2445333,0.065273049,0.001576713,2.78E-14,0.341551939,8.06E-05,2.42E-08,-1.37E-14,0.37153936,9.43E-05,2.68E-08,362.1018006
T20230603085009,50:40.4,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1760003ZVR31060+L2AA01107+0,0x00000076A642D592,LG5D1760003ZVR31060+L2AA01107+0,88,80,42.294,42.294,184.7432458,194.2967196,227.0316707,-0.081069525,0.001620268,89.23951937,-0.090063314,0.001656888,5.60E-14,0.337400875,8.03E-05,2.48E-08,2.85E-14,0.374535824,9.59E-05,2.73E-08,355.9236231
T20230603085013,50:44.0,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750002XVR31060+L2AA06103+0,0x0000007B8E46A59E,LG5D1750002XVR31060+L2AA06103+0,87,83,42.294,42.294,185.0410292,204.1552211,133.4881373,-0.134850485,0.001690185,81.54551526,0.010755685,0.00171841,-1.85E-13,0.343016542,8.22E-05,2.50E-08,1.97E-14,0.360978685,8.88E-05,2.51E-08,364.8997114
T20230603085014,50:45.3,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1760005LVR31060+L2AA04530+0,0x000000BE9702A19A,LG5D1760005LVR31060+L2AA04530+0,86,78,42.294,44.8,181.7260243,197.2581778,164.7976086,-0.109243534,0.001630347,126.9878841,-0.124090696,0.001655807,3.41E-14,0.349719156,8.44E-05,2.59E-08,8.04E-14,0.36053554,8.86E-05,2.52E-08,356.1225979
T20230603085016,50:47.0,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750002YVR31060+L2AA06104+0,0x0000007A8E42E59A,LG5D1750002YVR31060+L2AA06104+0,87,81,42.294,42.294,183.8504131,184.8501715,144.0172408,0.073261756,0.001652252,137.8322688,0.058143861,0.001611964,-3.32E-14,0.34510204,8.23E-05,2.43E-08,-1.41E-14,0.363374222,8.84E-05,2.49E-08,356.0745898
T20230603085021,50:51.8,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1760005QVR31060+L2AA04102+0,0x000000BE8702A19A,LG5D1760005QVR31060+L2AA04102+0,90,84,42.294,42.294,186.9066745,196.6291437,168.8781907,-0.141588523,0.00167976,162.2424295,-0.006775006,0.001662058,-6.77E-15,0.335121642,7.82E-05,2.44E-08,-1.53E-13,0.361840667,8.92E-05,2.49E-08,357.8089182
T20230603085022,50:52.8,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1760003YVR31060+L2AA01106+0,0x00000076A642D59A,LG5D1760003YVR31060+L2AA01106+0,88,81,42.294,42.294,186.716073,179.7231842,229.6251052,-0.121510025,0.001586841,221.5779745,-0.081980967,0.001513562,-1.09E-13,0.344563274,8.35E-05,2.47E-08,-8.10E-14,0.366014382,9.06E-05,2.66E-08,339.9801652
T20230603085027,50:57.5,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750004NVR31060+L2AA02330+0,0x0000007ABE46A596,LG5D1750004NVR31060+L2AA02330+0,88,84,42.294,39.928,183.400538,193.0320799,135.5790492,0.045425546,0.001623967,140.1867727,0.064194063,0.001578626,9.25E-14,0.342810344,8.11E-05,2.47E-08,6.66E-14,0.375735174,9.55E-05,2.76E-08,355.5948276
T20230603085049,51:19.8,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750004MVR31060+L2AA02329+0,0x0000007A8E46E592,LG5D1750004MVR31060+L2AA02329+0,90,81,42.294,42.294,189.2863902,197.8988817,174.3864203,-0.181114303,0.001712436,93.11229844,0.06715643,0.001624362,-3.37E-14,0.332299384,7.63E-05,2.26E-08,5.17E-14,0.370811032,9.32E-05,2.55E-08,364.57077
T20230603085051,51:22.4,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750019KVR31060+L2AA04009+0,0x000000FEA642859A,LG5D1750019KVR31060+L2AA04009+0,89,83,39.928,39.928,178.7184781,191.0165583,159.2884078,-0.178159219,0.001575584,116.9985111,-0.169298844,0.001544917,-2.12E-14,0.354868528,8.65E-05,2.62E-08,-1.89E-13,0.38287835,9.91E-05,2.85E-08,365.1206897
T20230603085054,51:24.4,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750004LVR31060+L2AA02328+0,0x000000729E42A59A,LG5D1750004LVR31060+L2AA02328+0,84,82,44.8,42.294,180.4139293,197.2497977,139.9969636,0.023716314,0.001656867,91.8847239,-0.071594128,0.001659454,7.06E-14,0.338397037,7.79E-05,2.25E-08,-6.48E-14,0.366038993,9.01E-05,2.45E-08,355.3470576
T20230603085056,51:26.9,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17600064VR31060+L2AA04116+0,0x000000B78702E19A,LG5D17600064VR31060+L2AA04116+0,89,78,42.294,44.8,190.8918232,199.2910542,139.3720363,0.006695458,0.001664542,92.49399425,0.028275544,0.001703207,1.16E-13,0.338330987,7.88E-05,2.30E-08,8.52E-14,0.361086376,8.97E-05,2.59E-08,359.3733321
T20230603085057,51:27.8,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17500031VR31060+L2AA06107+0,0x0000007AAE42E59A,LG5D17500031VR31060+L2AA06107+0,84,86,44.8,39.928,188.9820211,199.3808966,223.3319729,-0.180649969,0.001685393,192.0685086,0.011523363,0.001614757,-3.96E-14,0.338094195,7.99E-05,2.38E-08,5.74E-14,0.367527896,9.15E-05,2.55E-08,367.047416
T20230603085102,51:32.6,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17500079VR31060+L2AA07223+0,0x000000DC96D6C395,LG5D17500079VR31060+L2AA07223+0,86,81,42.294,42.294,184.2105364,194.1464017,251.4514273,-0.248511254,0.0015795,194.6952985,-0.069866999,0.001567016,8.92E-14,0.35020122,8.46E-05,2.49E-08,2.92E-14,0.369067136,9.10E-05,2.66E-08,363.0953461
T20230603085104,51:34.9,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750004FVR31060+L2AA02323+0,0x00000072AE42A592,LG5D1750004FVR31060+L2AA02323+0,81,85,44.8,39.928,178.7139188,194.2435815,128.015844,-0.103220103,0.001566538,147.0345857,-0.025156,0.001542493,-1.28E-15,0.349935786,8.45E-05,2.36E-08,1.45E-13,0.371232928,9.17E-05,2.50E-08,358.5916321
T20230603085109,51:39.6,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17600065VR31060+L2AA04117+0,0x000000B7B702E19E,LG5D17600065VR31060+L2AA04117+0,90,83,39.928,42.294,178.4137082,207.8425245,125.5394948,-0.171507529,0.001571208,130.4174035,-0.074835344,0.001641313,-5.52E-15,0.354690316,8.62E-05,2.62E-08,6.36E-14,0.364040217,9.05E-05,2.44E-08,359.5029465
T20230603085130,52:00.7,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750003BVR31060+L2AA06117+0,0x0000007B8E42E592,LG5D1750003BVR31060+L2AA06117+0,90,80,39.928,42.294,180.507852,192.7725521,121.511353,-0.193904882,0.001606477,146.7470847,0.005642606,0.001505642,-5.21E-14,0.353347503,8.57E-05,2.65E-08,1.00E-14,0.372601194,9.34E-05,2.64E-08,364
T20230603085133,52:04.3,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17600040VR31060+L2AA01108+0,0x000000779646959A,LG5D17600040VR31060+L2AA01108+0,92,82,39.928,42.294,188.5127143,190.7011086,229.2404826,-0.184228121,0.00156198,53.10068902,-0.154887016,0.001700008,-1.49E-13,0.343457148,8.31E-05,2.64E-08,-7.72E-14,0.367697688,9.21E-05,2.51E-08,356.2390906
T20230603085135,52:05.6,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17500036VR31060+L2AA06112+0,0x000000738E46A592,LG5D17500036VR31060+L2AA06112+0,90,84,42.294,39.928,195.2935263,181.1450452,192.977564,0.007440818,0.001646666,165.8862956,0.055532741,0.001568632,-2.41E-13,0.335168632,7.84E-05,2.35E-08,-3.23E-14,0.37449604,9.61E-05,2.92E-08,359.9403121
T20230603085138,52:09.1,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17600049VR31060+L2AA01117+0,0x0000007686429596,LG5D17600049VR31060+L2AA01117+0,89,81,39.928,42.294,186.4628306,193.7921023,182.5416954,-0.222896749,0.001548056,151.3284512,-0.126944236,0.001603762,6.17E-14,0.353741415,8.70E-05,2.73E-08,1.74E-13,0.370837287,9.32E-05,2.67E-08,359.3888153
T20230603085138,52:08.6,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17600041VR31060+L2AA01109+0,0x0000007E9642959A,LG5D17600041VR31060+L2AA01109+0,84,82,44.8,42.294,185.4031092,188.9307246,206.4947554,0.116636998,0.001573485,144.9600462,0.091147912,0.001612454,-6.97E-14,0.338461685,8.03E-05,2.48E-08,8.94E-14,0.36127757,8.87E-05,2.58E-08,359.5025286
T20230603085142,52:13.4,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1760003TVR31060+L2AA01101+0,0x000000769642959E,LG5D1760003TVR31060+L2AA01101+0,88,83,42.294,39.928,187.2350365,188.4624509,206.3451451,-0.143831728,0.001619163,161.1626193,-0.160709218,0.001526538,-1.61E-13,0.340301937,8.15E-05,2.40E-08,2.21E-13,0.379727473,9.66E-05,2.77E-08,347.6269933
T20230603085146,52:16.6,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750003CVR31060+L2AA06118+0,0x000000739E42A59A,LG5D1750003CVR31060+L2AA06118+0,88,79,42.294,42.294,188.095319,185.1332038,180.8456997,-0.295294669,0.00165702,142.6024428,-0.055774687,0.00158052,5.56E-14,0.337968066,8.29E-05,2.82E-08,-1.47E-14,0.374382918,9.26E-05,2.65E-08,360.7741272
T20230603085150,52:21.4,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17600048VR31060+L2AA01116+0,0x0000007796469596,LG5D17600048VR31060+L2AA01116+0,84,81,44.8,42.294,188.199446,187.1594336,179.424628,-0.02576568,0.001592013,128.1872964,-0.06009377,0.001595333,1.33E-13,0.337088185,7.76E-05,2.24E-08,-6.13E-14,0.370607953,9.33E-05,2.66E-08,356.7155172
T20230603085211,52:41.5,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17600046VR31060+L2AA01114+0,0x00000076A642959E,LG5D17600046VR31060+L2AA01114+0,90,81,39.928,42.294,180.1974411,185.0845535,139.1371131,0.052955336,0.001588953,128.9198357,0.039474212,0.001598305,3.83E-14,0.351659818,8.38E-05,2.53E-08,-8.54E-14,0.373060283,9.37E-05,2.68E-08,356.8217827
T20230603085215,52:46.0,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1760004AVR31060+L2AA01118+0,0x0000007696429592,LG5D1760004AVR31060+L2AA01118+0,81,86,44.8,39.928,178.7168427,194.1300105,104.8378456,-0.044126623,0.00163334,149.7015463,-0.034223038,0.001553328,-3.77E-14,0.351869763,8.56E-05,2.69E-08,-9.65E-14,0.369862324,9.25E-05,2.57E-08,353.8017241
T20230603085215,52:46.4,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17500035VR31060+L2AA06111+0,0x0000007ABE46E592,LG5D17500035VR31060+L2AA06111+0,88,80,42.294,42.294,181.4435629,195.6291039,215.2215404,-0.220233967,0.001659283,151.3504243,0.127029108,0.001574195,-5.90E-14,0.3433191,8.08E-05,2.37E-08,4.55E-14,0.37208932,9.35E-05,2.68E-08,361.7244799
T20230603085218,52:49.2,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750003DVR31060+L2AA06119+0,0x00000073BE46A596,LG5D1750003DVR31060+L2AA06119+0,85,85,44.8,39.928,189.1173576,194.8273784,176.2515658,0.002898762,0.001727958,200.0253967,-0.093065765,0.001567593,-1.00E-13,0.332534934,7.63E-05,2.18E-08,1.31E-13,0.371629612,9.27E-05,2.57E-08,358.8329458
T20230603085220,52:50.8,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17600042VR31060+L2AA01110+0,0x00000076A642D596,LG5D17600042VR31060+L2AA01110+0,86,83,42.294,42.294,186.7734366,195.2802931,162.9072706,0.001221183,0.001567898,181.0653435,-0.007738738,0.001575176,-5.18E-14,0.349205547,8.46E-05,2.55E-08,1.18E-13,0.361051365,8.98E-05,2.64E-08,357.7094413
T20230603085223,52:54.4,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750003RVR31060+L2AA06131+0,0x00000072AE46E59E,LG5D1750003RVR31060+L2AA06131+0,90,85,42.294,39.928,190.7933963,184.3416881,206.3817021,-0.111119899,0.001690595,192.574708,-0.022918284,0.001535974,1.05E-14,0.336974082,7.87E-05,2.27E-08,9.51E-14,0.370111051,9.12E-05,2.62E-08,361.2348442
T20230603085227,52:58.4,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750001ZVR31060+L2AA06503+0,0x000000B3A712E59E,LG5D1750001ZVR31060+L2AA06503+0,89,83,39.928,39.928,174.4320209,194.9228051,287.5139001,-0.119118374,0.001490195,175.7218209,-0.03741771,0.001527413,1.03E-13,0.350369412,8.54E-05,2.82E-08,-1.92E-13,0.379006885,9.78E-05,2.91E-08,363.7662981
T20230603085232,53:03.1,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750003SVR31060+L2AA06132+0,0x0000007A9E42E59A,LG5D1750003SVR31060+L2AA06132+0,85,87,42.294,39.928,175.2830342,193.6886206,185.2058272,0.001914478,0.001560579,214.0083352,-0.017828587,0.001560732,-2.37E-13,0.351941095,8.62E-05,2.70E-08,-1.50E-13,0.363827741,8.88E-05,2.50E-08,358.5916593
T20230603085251,53:22.4,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750003EVR31060+L2AA06120+0,0x0000007A8E42E596,LG5D1750003EVR31060+L2AA06120+0,84,83,44.8,39.928,186.7802356,195.2989324,162.7414843,-0.198807644,0.001713101,156.8705174,0.006681641,0.001536464,-6.36E-14,0.333614421,7.75E-05,2.29E-08,1.82E-13,0.382020045,9.95E-05,2.84E-08,366.81032
T20230603085256,53:27.0,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17600044VR31060+L2AA01112+0,0x000000779646D596,LG5D17600044VR31060+L2AA01112+0,83,82,44.8,42.294,189.9900656,189.6731308,196.2517066,-0.079070104,0.001572234,168.3938183,0.047292248,0.001556976,-1.43E-13,0.343173433,8.14E-05,2.41E-08,9.91E-14,0.367484629,9.22E-05,2.68E-08,357.7081511
T20230603085257,53:27.8,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17600043VR31060+L2AA01111+0,0x00000077A6469596,LG5D17600043VR31060+L2AA01111+0,90,83,39.928,42.294,177.7101357,195.8738471,221.8460839,0.061782239,0.001525587,166.2164413,-0.008296142,0.001610412,-9.85E-14,0.355127992,8.61E-05,2.72E-08,8.59E-14,0.360841588,8.85E-05,2.41E-08,351.5403287
T20230603085259,53:30.3,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17600045VR31060+L2AA01113+0,0x0000007EA6469596,LG5D17600045VR31060+L2AA01113+0,83,84,44.8,42.294,190.7340393,179.3893497,202.1077184,-0.090337182,0.001575315,184.7479647,0.055247485,0.001641917,-8.73E-14,0.343417641,8.20E-05,2.48E-08,1.40E-13,0.352253038,8.28E-05,2.32E-08,342.3260906
T20230603085302,53:32.6,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17500020VR31060+L2AA06504+0,0x000000BB9716E59E,LG5D17500020VR31060+L2AA06504+0,86,85,44.8,39.928,184.0342023,192.1143815,180.6911865,0.003636106,0.001763885,66.80008227,0.010751137,0.001646349,-3.62E-14,0.32741111,7.38E-05,2.08E-08,-2.76E-14,0.368677609,9.12E-05,2.64E-08,357.5847178
T20230603085304,53:35.1,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1760004BVR31060+L2AA01119+0,0x0000007FA642D592,LG5D1760004BVR31060+L2AA01119+0,86,86,42.294,39.928,185.3276527,195.4678351,184.72549,-0.160001788,0.00157853,137.2006681,-0.200660832,0.001629968,-4.58E-14,0.349833438,8.43E-05,2.54E-08,-6.00E-14,0.365374029,9.05E-05,2.48E-08,351.112069
T20230603085309,53:40.1,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1760004CVR31060+L2AA01120+0,0x000000778642D59E,LG5D1760004CVR31060+L2AA01120+0,88,85,42.294,39.928,182.3669118,193.1287386,148.6639988,0.031956672,0.001680259,142.9942121,-0.044843774,0.001552635,-1.87E-14,0.339788028,7.95E-05,2.38E-08,1.94E-13,0.373047946,9.45E-05,2.64E-08,360.1847965
T20230603085314,53:44.8,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1760004DVR31060+L2AA01121+0,0x000000768642D59E,LG5D1760004DVR31060+L2AA01121+0,85,85,44.8,39.928,189.1394669,193.0561929,148.7834978,0.020098816,0.001684749,84.56266508,-0.085307313,0.001625884,7.95E-14,0.339242462,7.83E-05,2.18E-08,-9.41E-14,0.36795052,9.09E-05,2.73E-08,358.1152401
T20230603085332,54:03.3,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17500023VR31060+L2AA06507+0,0x000000BA8716E592,LG5D17500023VR31060+L2AA06507+0,85,82,42.294,42.294,177.9562345,201.0903476,130.1250277,-0.206190539,0.001632414,186.3397853,0.015368847,0.001553145,-1.08E-13,0.349651262,8.51E-05,2.74E-08,7.29E-14,0.365032816,8.95E-05,2.46E-08,363.2155172
T20230603085337,54:08.2,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750003JVR31060+L2AA06124+0,0x0000007B9E42A596,LG5D1750003JVR31060+L2AA06124+0,90,82,42.294,42.294,187.5244342,199.1021932,131.5411433,-0.19356543,0.001747163,182.5619991,0.03513684,0.001588579,-9.02E-14,0.330760144,7.56E-05,2.26E-08,1.50E-13,0.366072314,9.13E-05,2.62E-08,364.4356004
T20230603085338,54:08.9,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750003HVR31060+L2AA06123+0,0x0000007BAE42A592,LG5D1750003HVR31060+L2AA06123+0,91,82,39.928,42.294,176.0697789,198.926943,114.1886252,0.04054096,0.001739265,99.76204351,-0.067441631,0.001679984,-1.69E-13,0.347714169,8.33E-05,2.41E-08,6.95E-14,0.36445318,9.03E-05,2.49E-08,359.1700753
T20230603085340,54:11.2,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D17500021VR31060+L2AA06505+0,0x000000B28716A592,LG5D17500021VR31060+L2AA06505+0,91,82,39.928,42.294,179.0021417,199.4333358,208.8210097,-0.118821259,0.001547823,129.1508122,-0.000984306,0.00164266,1.02E-14,0.345271297,8.38E-05,2.74E-08,-7.17E-14,0.366072912,9.13E-05,2.66E-08,362.9894128
T20230603085343,54:13.9,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T02A,LG5D1750003MVR31060+L2AA06127+0,0x0000007A8E46E59A,LG5D1750003MVR31060+L2AA06127+0,88,81,42.294,42.294,182.0220747,193.0895426,160.337981,-0.136268096,0.00167381,141.234162,-0.007268675,0.001569548,-1.39E-14,0.341744386,8.11E-05,2.50E-08,1.30E-13,0.376067169,9.69E-05,2.85E-08,368.3484256
